hash,token_count,title,combined_title,filename,content
fc5e525,79,assets,Static site generation > Options > assets,/25-build-and-deploy/50-adapter-static.md,"The directory to write static assets (the contents of `static`, plus client-side JS and CSS generated by SvelteKit) to. Ordinarily this should be the same as `pages`, and it will default to whatever the value of `pages` is, but in rare circumstances you might need to output pages and assets to separate locations. "
289dcc9d,57,fallback,Static site generation > Options > fallback,/25-build-and-deploy/50-adapter-static.md,"Specify a [fallback page](#spa-mode-add-fallback-page) for SPA mode, e.g. `index.html` or `200.html` or `404.html`. "
646d646,41,precompress,Static site generation > Options > precompress,/25-build-and-deploy/50-adapter-static.md,"If `true`, precompresses files with brotli and gzip. This will generate `.br` and `.gz` files. "
84e3e873,113,strict,Static site generation > Options > strict,/25-build-and-deploy/50-adapter-static.md,"By default, `adapter-static` checks that either all pages and endpoints (if any) of your app were prerendered, or you have the `fallback` option set. This check exists to prevent you from accidentally publishing an app where some parts of it are not accessible, because they are not contained in the final output. If you know this is ok (for example when a certain page only exists conditionally), you can set `strict` to `false` to turn off this check. "
da066286,290,SPA mode,Static site generation > SPA mode,/25-build-and-deploy/50-adapter-static.md,"You can use `adapter-static` to create a single-page app or SPA by specifying a **fallback page**. > In most situations this is not recommended: it harms SEO, tends to slow down perceived performance, and makes your app inaccessible to users if JavaScript fails or is disabled (which happens [more often than you probably think](https://kryogenix.org/code/browser/everyonehasjs.html)). If you want to create a simple SPA with no prerendered routes, the necessary config looks like this: ```js
// @errors: 2307
/// file: svelte.config.js
import adapter from '@sveltejs/adapter-static';

export default {
	kit: {
		adapter: adapter({
			fallback: '200.html'
		}),
		prerender: { entries: [] }
	}
};
``` ```js
/// file: src/routes/+layout.js
export const ssr = false;
``` You can also turn only part of your app into an SPA by [disabling prerendering](#spa-mode-turn-off-prerendering) only for those pages. Let's go through these options one by one: "
b44c004c,244,Add fallback page,Static site generation > SPA mode > Add fallback page,/25-build-and-deploy/50-adapter-static.md,"The fallback page is an HTML page created by SvelteKit from your page template (e.g. `app.html`) that loads your app and navigates to the correct route. For example [Surge](https://surge.sh/help/adding-a-200-page-for-client-side-routing), a static web host, lets you add a `200.html` file that will handle any requests that don't correspond to static assets or prerendered pages. We can create that file like so: ```js
// @errors: 2307
/// file: svelte.config.js
import adapter from '@sveltejs/adapter-static';

export default {
	kit: {
		adapter: adapter({
			fallback: '200.html'
		})
	}
};
``` > How to configure this behaviour does however depend on your hosting solution and is not part of SvelteKit. It is recommended to search the host's documentation on how to redirect requests. "
47edf9ed,167,Turn off prerendering,Static site generation > SPA mode > Turn off prerendering,/25-build-and-deploy/50-adapter-static.md,"When operating in SPA mode, you can omit the [`prerender`](page-options#prerender) option from your root layout (or set it to `false`, its default value), and only pages that have the `prerender` option set will be prerendered at build time. SvelteKit will still crawl your app's entry points looking for prerenderable pages. If `svelte-kit build` fails because of pages that can't be loaded outside the browser, you can set `config.kit.prerender.entries` to `[]` to prevent this from happening. You can also add turn off prerendering only to parts of your app, if you want other parts to be prerendered. "
98e5e5e5,135,Turn off ssr,Static site generation > SPA mode > Turn off ssr,/25-build-and-deploy/50-adapter-static.md,"During development, SvelteKit will still attempt to server-side render your routes. This means accessing things that are only available in the browser (such as the `window` object) will result in errors, even though this would be valid in the output app. To align the behavior of SvelteKit's dev mode with your SPA, you can add [`export const ssr = false`](page-options#ssr) to your root `+layout`. You can also add this option only to parts of your app, if you want other parts to be prerendered. "
6e51d051,170,Apache,Static site generation > SPA mode > Apache,/25-build-and-deploy/50-adapter-static.md,"To run an SPA on [Apache](https://httpd.apache.org/), you should add a `static/.htaccess` file to route requests to the fallback page:     <IfModule mod_rewrite.c>
    	RewriteEngine On
    	RewriteBase /
    	RewriteRule ^200\.html$ - [L]
    	RewriteCond %{REQUEST_FILENAME} !-f
    	RewriteCond %{REQUEST_FILENAME} !-d
    	RewriteRule . /200.html [L]
    </IfModule> "
5b0d950d,239,GitHub Pages,Static site generation > GitHub Pages,/25-build-and-deploy/50-adapter-static.md,"When building for GitHub Pages, make sure to update [`paths.base`](configuration#paths) to match your repo name, since the site will be served from <https://your-username.github.io/your-repo-name> rather than from the root. You will have to prevent GitHub's provided Jekyll from managing your site by putting an empty `.nojekyll` file in your `static` folder. A config for GitHub Pages might look like the following: ```js
// @errors: 2307
/// file: svelte.config.js
import adapter from '@sveltejs/adapter-static';

const dev = process.argv.includes('dev');

/** @type {import('@sveltejs/kit').Config} */
const config = {
	kit: {
		adapter: adapter(),
		paths: {
			base: dev ? '' : '/your-repo-name',
		}
	}
};
``` "
dd94b594,108,Cloudflare Pages,Cloudflare Pages,/25-build-and-deploy/60-adapter-cloudflare.md,"To deploy to [Cloudflare Pages](https://developers.cloudflare.com/pages/), use [`adapter-cloudflare`](https://github.com/sveltejs/kit/tree/master/packages/adapter-cloudflare). This adapter will be installed by default when you use [`adapter-auto`](adapter-auto), but adding it to your project is recommended so that `event.platform` is automatically typed. "
af762f7,176,Comparisons,Cloudflare Pages > Comparisons,/25-build-and-deploy/60-adapter-cloudflare.md,"*   `adapter-cloudflare` – supports all SvelteKit features; builds for [Cloudflare Pages](https://blog.cloudflare.com/cloudflare-pages-goes-full-stack/)
*   `adapter-cloudflare-workers` – supports all SvelteKit features; builds for Cloudflare Workers
*   `adapter-static` – only produces client-side static assets; compatible with Cloudflare Pages > Unless you have a specific reason to use `adapter-cloudflare-workers`, it's recommended that you use this adapter instead. Both adapters have equivalent functionality, but Cloudflare Pages offers features like GitHub integration with automatic builds and deploys, preview deployments, instant rollback and so on. "
4b0d270d,110,Usage,Cloudflare Pages > Usage,/25-build-and-deploy/60-adapter-cloudflare.md,"Install with `npm i -D @sveltejs/adapter-cloudflare`, then add the adapter to your `svelte.config.js`: ```js
// @errors: 2307
/// file: svelte.config.js
import adapter from '@sveltejs/adapter-cloudflare';

export default {
	kit: {
		adapter: adapter()
	}
};
``` "
